step,seed0,seed1,seed2,seed3,seed4,seed5,meanfield
7.310000000000000000e+05,4.122441454424406793e+00,4.111734371395904475e+00,4.100788763423290462e+00,4.029930501009135746e+00,4.096057247761252462e+00,4.112769701404863198e+00,4.902017308285859798e+00
7.320000000000000000e+05,4.124322892889808578e+00,4.113296737240706769e+00,4.103037199950726688e+00,4.031270536709476993e+00,4.097981775508952929e+00,4.114271749410312928e+00,4.904783916489783735e+00
7.330000000000000000e+05,4.125754413850752478e+00,4.115443388719738138e+00,4.104937857933030010e+00,4.032796471972217134e+00,4.100148060194842792e+00,4.116654734791241665e+00,4.907548389560420610e+00
7.340000000000000000e+05,4.126875133866062306e+00,4.116693869453633248e+00,4.106626025448187889e+00,4.034126104487518738e+00,4.102107658794228229e+00,4.118573650529066654e+00,4.910310731399741613e+00
7.350000000000000000e+05,4.128672808060984245e+00,4.119044577068184942e+00,4.107690046993434763e+00,4.036183443413519534e+00,4.104395680738789132e+00,4.120314474313166109e+00,4.913070945898302178e+00
7.360000000000000000e+05,4.130597355751930877e+00,4.121150033008749602e+00,4.109250034059807710e+00,4.037440797128711623e+00,4.105962978267254648e+00,4.122047988614082392e+00,4.915829036935286389e+00
7.370000000000000000e+05,4.132370074104200874e+00,4.122420616595853460e+00,4.110933511335936430e+00,4.039261910321337190e+00,4.107478697732580564e+00,4.123227652882024863e+00,4.918585008378551393e+00
7.380000000000000000e+05,4.133735416467537505e+00,4.123955601797236525e+00,4.111784495945537188e+00,4.040628991363102607e+00,4.109646768021725904e+00,4.124736261866247311e+00,4.921338864084676246e+00
7.390000000000000000e+05,4.136056772623192046e+00,4.125232313604538348e+00,4.113183648618933042e+00,4.042498286274692987e+00,4.111661817355493298e+00,4.127140315974656914e+00,4.924090607899004546e+00
7.400000000000000000e+05,4.137931849801764983e+00,4.126530992801167308e+00,4.114385842113788883e+00,4.045083255142711387e+00,4.113546959765402633e+00,4.128782865845779249e+00,4.926840243655691509e+00
7.410000000000000000e+05,4.139360307328928457e+00,4.128034948003879379e+00,4.115563306756217621e+00,4.046257837975574034e+00,4.115087615892023543e+00,4.130555754962903947e+00,4.929587775177747488e+00
7.420000000000000000e+05,4.140454162784163117e+00,4.129721474892842359e+00,4.116842845573364329e+00,4.048553913917650959e+00,4.117009250346351124e+00,4.132093198463929973e+00,4.932333206277084159e+00
7.430000000000000000e+05,4.141943555382553654e+00,4.131199604786528923e+00,4.118526531171597505e+00,4.050609073109165514e+00,4.118221395265171836e+00,4.134523821884187100e+00,4.935076540754558927e+00
7.440000000000000000e+05,4.143404013803586139e+00,4.132729644897296772e+00,4.119944487623031115e+00,4.052635833308986690e+00,4.120003055859691621e+00,4.135956896282711348e+00,4.937817782400017563e+00
7.450000000000000000e+05,4.144562263614707476e+00,4.134699821112055140e+00,4.121863468462930946e+00,4.054348986071894423e+00,4.122686455738192812e+00,4.137671490460358648e+00,4.940556934992339500e+00
7.460000000000000000e+05,4.146688618762449430e+00,4.136219613377119408e+00,4.123968434493668234e+00,4.056714871714468096e+00,4.124407961212940066e+00,4.139275942871503133e+00,4.943294002299482237e+00
7.470000000000000000e+05,4.148368271966226040e+00,4.138039577427290006e+00,4.125578008399135577e+00,4.058218606233567449e+00,4.125802235437250332e+00,4.140875070274875114e+00,4.946028988078523980e+00
7.480000000000000000e+05,4.149714861694643986e+00,4.140008895052432081e+00,4.128030003066687215e+00,4.059517535117339371e+00,4.127614031204971390e+00,4.143327325319876131e+00,4.948761896075707156e+00
7.490000000000000000e+05,4.150999278095520495e+00,4.141998710323566257e+00,4.129484904692666269e+00,4.060565945051645365e+00,4.129746997561149158e+00,4.145120744081608244e+00,4.951492730026482825e+00
7.500000000000000000e+05,4.152767231008126281e+00,4.143996436544031603e+00,4.130490120134222565e+00,4.062537207294474761e+00,4.130935825838731645e+00,4.146872587614855554e+00,4.954221493655550645e+00
7.510000000000000000e+05,4.155250102386643718e+00,4.145428514178683521e+00,4.132871584383272179e+00,4.064614492735281637e+00,4.133768892893367131e+00,4.148671651927835491e+00,4.956948190676905952e+00
7.520000000000000000e+05,4.157193065201600923e+00,4.147076781074436447e+00,4.134642376819405385e+00,4.066255200174052398e+00,4.135157970436842412e+00,4.149997357561960420e+00,4.959672824793877943e+00
7.530000000000000000e+05,4.159161570856196199e+00,4.148432458543181767e+00,4.136028946936831652e+00,4.068502756789724728e+00,4.137374780597411927e+00,4.151406894527093883e+00,4.962395399699174980e+00
7.540000000000000000e+05,4.160401039383519795e+00,4.149500659015922466e+00,4.137315650438898373e+00,4.070287155722787098e+00,4.138909246202691072e+00,4.153130660746039204e+00,4.965115919074924555e+00
7.550000000000000000e+05,4.162022743747559872e+00,4.151697645243911161e+00,4.139932525166512889e+00,4.071848404263206156e+00,4.140910422631106869e+00,4.154823262300824993e+00,4.967834386592717699e+00
7.560000000000000000e+05,4.163696765223074081e+00,4.153297078743960924e+00,4.141832319221386172e+00,4.074328118413339972e+00,4.142343547488966493e+00,4.156301811903365007e+00,4.970550805913648063e+00
7.570000000000000000e+05,4.165260206013130073e+00,4.154796181910428210e+00,4.143404209919847148e+00,4.075679378750164616e+00,4.144431414575229233e+00,4.158038041608011604e+00,4.973265180688355436e+00
7.580000000000000000e+05,4.167431481834112716e+00,4.156622636639589530e+00,4.145050183859964932e+00,4.076880976403962187e+00,4.145819864708954583e+00,4.159896967789508793e+00,4.975977514557065717e+00
7.590000000000000000e+05,4.168922099275222060e+00,4.158421784444308322e+00,4.146755611743879300e+00,4.078632610838461403e+00,4.147573408346847401e+00,4.161039139128064335e+00,4.978687811149630882e+00
7.600000000000000000e+05,4.171032804407809991e+00,4.159894520019702391e+00,4.148638061267198474e+00,4.080988118324551550e+00,4.148927939661141373e+00,4.162810102638333731e+00,4.981396074085573389e+00
7.610000000000000000e+05,4.173438827385981931e+00,4.161628463551409141e+00,4.151259429964063941e+00,4.084439475007787479e+00,4.150674659563489577e+00,4.165085306403893739e+00,4.984102306974123486e+00
7.620000000000000000e+05,4.174979290344015048e+00,4.164033428427972083e+00,4.152427944860995090e+00,4.086466377079442047e+00,4.152201272165623180e+00,4.166114463036090676e+00,4.986806513414260067e+00
7.630000000000000000e+05,4.176812948705190820e+00,4.166337352811886774e+00,4.154043899533091277e+00,4.087958705111275570e+00,4.153830328253031112e+00,4.167359437306356718e+00,4.989508696994753301e+00
7.640000000000000000e+05,4.178394677234028798e+00,4.168729229490035770e+00,4.155422591774988739e+00,4.089511771369027215e+00,4.154972905798572036e+00,4.168364036296810404e+00,4.992208861294201938e+00
7.650000000000000000e+05,4.180445626213620258e+00,4.169927376798683305e+00,4.158119054645533552e+00,4.091854323937910820e+00,4.156712670661296904e+00,4.170606023897222236e+00,4.994907009881073279e+00
7.660000000000000000e+05,4.182246302799756954e+00,4.171727794526728594e+00,4.160058345389789025e+00,4.094134636317597220e+00,4.158056201349119796e+00,4.173046139913342500e+00,4.997603146313744915e+00
7.670000000000000000e+05,4.184305310153973778e+00,4.174036769641369382e+00,4.161413785754659145e+00,4.096297194618010451e+00,4.160638763876623791e+00,4.175234758131400881e+00,5.000297274140542036e+00
7.680000000000000000e+05,4.185756217841661631e+00,4.175669177036882118e+00,4.163243815689982696e+00,4.097952171987478742e+00,4.162599233235193985e+00,4.176787913233455107e+00,5.002989396899778285e+00
7.690000000000000000e+05,4.187997953469092316e+00,4.176974488713611322e+00,4.164931314361791870e+00,4.099232328975272566e+00,4.165304739443331350e+00,4.178423888795388841e+00,5.005679518119793059e+00
7.700000000000000000e+05,4.189121709598386367e+00,4.178834387036562070e+00,4.166222801055780245e+00,4.100924489061836375e+00,4.166278234492486021e+00,4.179952078405898774e+00,5.008367641318991481e+00
7.710000000000000000e+05,4.191403514546951925e+00,4.181100778151391140e+00,4.169045522407108351e+00,4.102660960357015441e+00,4.167941659628554341e+00,4.181580564906252739e+00,5.011053770005882591e+00
7.720000000000000000e+05,4.193229244098317210e+00,4.182842013573003115e+00,4.171037659233909345e+00,4.104118168300027847e+00,4.170276614569230489e+00,4.183394792678348573e+00,5.013737907679117534e+00
7.730000000000000000e+05,4.194276504073662259e+00,4.184439197496545582e+00,4.172851789219110152e+00,4.105401913247545664e+00,4.172827292618346284e+00,4.185256748535313598e+00,5.016420057827529533e+00
7.740000000000000000e+05,4.196655166024967798e+00,4.185741921121651110e+00,4.174568581338884421e+00,4.106899606643968248e+00,4.174700209584507604e+00,4.186631425633001946e+00,5.019100223930169413e+00
7.750000000000000000e+05,4.197978494010734529e+00,4.187572443611983886e+00,4.177475165585713412e+00,4.108503290436394728e+00,4.176504823011986112e+00,4.188348495593095855e+00,5.021778409456344683e+00
7.760000000000000000e+05,4.200139891625108035e+00,4.189252978817738615e+00,4.178627294684129190e+00,4.110483214193430435e+00,4.178331403358179763e+00,4.189524800615132882e+00,5.024454617865658612e+00
7.770000000000000000e+05,4.201787318031369622e+00,4.190458690229710292e+00,4.180576005221404934e+00,4.111934426159030487e+00,4.180410748664413312e+00,4.191274238483608805e+00,5.027128852608043985e+00
7.780000000000000000e+05,4.203377517692514331e+00,4.191573335421610480e+00,4.183015578514991617e+00,4.113711016358313266e+00,4.182176799507233866e+00,4.193076902502462566e+00,5.029801117123804843e+00
7.790000000000000000e+05,4.205170554425812668e+00,4.192551856091814244e+00,4.184343218683337362e+00,4.115007399778492392e+00,4.184068492011295604e+00,4.194721582014961037e+00,5.032471414843651125e+00
7.800000000000000000e+05,4.206827538831929836e+00,4.193767486793029242e+00,4.186578112706122567e+00,4.117469209209977166e+00,4.185341870469045489e+00,4.196697755290984766e+00,5.035139749188735081e+00
7.810000000000000000e+05,4.208524704047597709e+00,4.195219572358490190e+00,4.188090266299292708e+00,4.119019833491202043e+00,4.186410248107060639e+00,4.198067548429781581e+00,5.037806123570689465e+00
7.820000000000000000e+05,4.210393092889772149e+00,4.196754917214773783e+00,4.189780047479069403e+00,4.120564819215684516e+00,4.188125667377025074e+00,4.200538980184535198e+00,5.040470541391663062e+00
7.830000000000000000e+05,4.212114187914184349e+00,4.198024080981768158e+00,4.191972712883983654e+00,4.122231018423683224e+00,4.189386202595428266e+00,4.203795440526429950e+00,5.043133006044358879e+00
7.840000000000000000e+05,4.214452568037381219e+00,4.198934569050153165e+00,4.193861097353652312e+00,4.124158501784275899e+00,4.191449844494881560e+00,4.205881068797613587e+00,5.045793520912067898e+00
7.850000000000000000e+05,4.215880692915455086e+00,4.200905681762249877e+00,4.195265710992525321e+00,4.125937279422514870e+00,4.194190078322694859e+00,4.207687314209922924e+00,5.048452089368707263e+00
7.860000000000000000e+05,4.218027616551768944e+00,4.202281298139647348e+00,4.197460633417056997e+00,4.127103564692163218e+00,4.195916951527785876e+00,4.209701030325319060e+00,5.051108714778854036e+00
7.870000000000000000e+05,4.219447254014517590e+00,4.203978257838048904e+00,4.198718455847783027e+00,4.128338615828911706e+00,4.197731765008609450e+00,4.212021031037223473e+00,5.053763400497782499e+00
7.880000000000000000e+05,4.221314264835956287e+00,4.205925294309751372e+00,4.200918105844078987e+00,4.129859246606164547e+00,4.199650867940603938e+00,4.213474747072535109e+00,5.056416149871500565e+00
7.890000000000000000e+05,4.223401545390229828e+00,4.208003308016573740e+00,4.202422564529460836e+00,4.131921112657174433e+00,4.201324868072815022e+00,4.214970805528069242e+00,5.059066966236781759e+00
7.900000000000000000e+05,4.224940435173852649e+00,4.209451468055876333e+00,4.204158503320490681e+00,4.133791285621182254e+00,4.203083547138072973e+00,4.217071754758490165e+00,5.061715852921203407e+00
7.910000000000000000e+05,4.226719737600049598e+00,4.211722384687599074e+00,4.205999457354606008e+00,4.134787008238032691e+00,4.204879475951307732e+00,4.218307253627164854e+00,5.064362813243180383e+00
7.920000000000000000e+05,4.228847196032072375e+00,4.213192182544750253e+00,4.207639471530914221e+00,4.136820136076047483e+00,4.206600093301499754e+00,4.220570874097909986e+00,5.067007850511999756e+00
7.930000000000000000e+05,4.231203957159428874e+00,4.215178277873111057e+00,4.209186792143386313e+00,4.140441621714151310e+00,4.207986651717704696e+00,4.222418521934200974e+00,5.069650968027857196e+00
7.940000000000000000e+05,4.232730034555740595e+00,4.216751675293597401e+00,4.211056440372407117e+00,4.141628498086614485e+00,4.209565392373544768e+00,4.223556851589592043e+00,5.072292169081889845e+00
7.950000000000000000e+05,4.234634812760024403e+00,4.218502393994244315e+00,4.213050286278139822e+00,4.142941088333485844e+00,4.211190655446096720e+00,4.225019239190374698e+00,5.074931456956209175e+00
7.960000000000000000e+05,4.236345772195949877e+00,4.220330665764774558e+00,4.214907414695630017e+00,4.144461112587211282e+00,4.214160646622939765e+00,4.227257248850528448e+00,5.077568834923939178e+00
7.970000000000000000e+05,4.238308739363876754e+00,4.222439011394037323e+00,4.216740792290242013e+00,4.146938346699557520e+00,4.215201222007043391e+00,4.228718883006946427e+00,5.080204306249245683e+00
7.980000000000000000e+05,4.239760699958467605e+00,4.223598943706841524e+00,4.218636918744038233e+00,4.148106054246454732e+00,4.216236538498435493e+00,4.230560036897652587e+00,5.082837874187375427e+00
7.990000000000000000e+05,4.241428493103049036e+00,4.225344315833990727e+00,4.220177261199630436e+00,4.149358467267719952e+00,4.217612669876761977e+00,4.232316116320176569e+00,5.085469541984684483e+00
8.000000000000000000e+05,4.242872138841810248e+00,4.226872333097260181e+00,4.221224415438160626e+00,4.150929012700460774e+00,4.219134833236942939e+00,4.233667656435222248e+00,5.088099312878675562e+00
8.010000000000000000e+05,4.244721827955348026e+00,4.229343833508919737e+00,4.223019264148883956e+00,4.152015501785354168e+00,4.220557737554040401e+00,4.235285328039471331e+00,5.090727190098028210e+00
8.020000000000000000e+05,4.246061205932927685e+00,4.231346661678971444e+00,4.224421198195712712e+00,4.154546927307354309e+00,4.223152659477049653e+00,4.237105559193850901e+00,5.093353176862636111e+00
8.030000000000000000e+05,4.247862378346092704e+00,4.233293514730550378e+00,4.225343090455108808e+00,4.156106630680968195e+00,4.224532813352998240e+00,4.238405820292786785e+00,5.095977276383635513e+00
8.040000000000000000e+05,4.250249282815335761e+00,4.234871965229666912e+00,4.227220384141819665e+00,4.157991325850782793e+00,4.225846320340132856e+00,4.239526167565318637e+00,5.098599491863441635e+00
8.050000000000000000e+05,4.252305311377809538e+00,4.236872591898681151e+00,4.229182693765266343e+00,4.160122967569279240e+00,4.227075661462318834e+00,4.241857566037658955e+00,5.101219826495779763e+00
8.060000000000000000e+05,4.253523880654932476e+00,4.238337975111112321e+00,4.230992590458050095e+00,4.162224416523651271e+00,4.229229895096675129e+00,4.243387942699801130e+00,5.103838283465718106e+00
8.070000000000000000e+05,4.255698622757147831e+00,4.239461731230150576e+00,4.233083550350154489e+00,4.164319349929765046e+00,4.231148174040542997e+00,4.245265866753683781e+00,5.106454865949698885e+00
8.080000000000000000e+05,4.257684731533172062e+00,4.241446195895918869e+00,4.234890233160625961e+00,4.166443901896538016e+00,4.233198251278771806e+00,4.246148700277863952e+00,5.109069577115573857e+00
8.090000000000000000e+05,4.258787128404740940e+00,4.242548972554403441e+00,4.236256126951336576e+00,4.168048564420378632e+00,4.235240767820018348e+00,4.247468654381344244e+00,5.111682420122631854e+00
8.100000000000000000e+05,4.260055856807920094e+00,4.244358974997608946e+00,4.237744777688479125e+00,4.169887592926012410e+00,4.236646962673107808e+00,4.249811602340736627e+00,5.114293398121635192e+00
